user_id,total_sessions,conversion_rate,avg_page_clicks,total_page_clicks,avg_session_duration_minutes,last_session,total_trips,completed_trips,trips_per_session,total_revenue,avg_revenue_per_trip,revenue_per_session,avg_lead_time,avg_trip_duration,seats,checked_bags,rooms,nights,cancel_rate,one_way_ratio,discount_ratio,flight_ratio,hotel_ratio,avg_distance_km,account_age_days,age,has_children,married,has_trips,has_revenue,segment_label
307047,5,0.4,27.4,137,3.4,2023-07-20 10:25:09.000,2,2,0.4,11333.76,5666.88,2266.75,130 days 20:43:25,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,8291.0,363,70,False,True,True,True,High Value
307396,5,1.0,27.0,135,3.37,2023-05-15 12:43:06.000,5,5,1.0,22410.07,4482.01,4482.01,8 days 22:36:13.8,6.8,1.0,0.0,1.2,6.0,0.0,0.0,0.2,0.6,1.0,1778.0,363,36,False,True,True,True,High Value
308167,5,0.6,16.0,80,1.98,2023-07-01 17:43:28.000,3,3,0.6,9288.54,3096.18,1857.71,5 days 28:57:23.333333,9.33,1.0,0.5,1.0,8.0,0.0,0.0,0.33,0.67,1.0,3974.0,363,36,False,False,True,True,High Value
308248,5,0.4,10.0,50,1.25,2023-04-04 11:55:57.000,2,2,0.4,9111.6,4555.8,1822.32,7 days 21:40:09.5,6.0,,,2.5,6.0,0.0,0.0,1.0,0.0,1.0,,362,75,False,False,True,True,High Value
308442,5,0.4,14.6,73,1.81,2023-06-15 16:04:03.000,2,2,0.4,10073.17,5036.59,2014.63,5 days 27:52:15,7.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,3352.0,362,34,False,False,True,True,High Value
308541,5,0.4,9.8,49,1.23,2023-05-26 13:36:23.000,2,2,0.4,12713.34,6356.67,2542.67,5 days 19:42:44,8.5,1.5,1.0,1.5,7.0,0.0,0.0,0.5,1.0,1.0,2442.0,362,50,False,True,True,True,High Value
308929,5,0.4,15.2,76,1.91,2023-05-10 17:26:07.000,2,2,0.4,14264.06,7132.03,2852.81,158 days 11:03:41,7.5,2.5,1.5,2.0,1.0,0.0,0.0,0.0,1.0,0.5,5223.0,362,44,True,True,True,True,High Value
309170,5,0.2,8.6,43,1.09,2023-07-20 19:37:36.000,1,1,0.2,8652.6,8652.6,1730.52,24 days 00:44:22,23.0,,,2.0,23.0,0.0,0.0,1.0,0.0,1.0,,362,42,True,False,True,True,High Value
309464,5,0.6,25.8,129,3.21,2023-06-10 20:14:24.000,3,3,0.6,12663.63,4221.21,2532.73,99 days 00:48:54.666667,8.67,1.67,1.33,1.33,6.67,0.0,0.0,0.0,1.0,1.0,6044.0,361,22,False,False,True,True,High Value
310719,5,0.4,18.4,92,2.3,2023-05-24 22:42:31.000,2,2,0.4,11725.08,5862.54,2345.02,132 days 21:27:21.5,8.0,2.0,1.0,1.0,6.5,0.0,0.0,0.0,0.5,1.0,13361.0,360,74,False,True,True,True,High Value
310924,5,0.6,18.6,93,2.33,2023-06-14 17:05:31.000,3,3,0.6,10783.6,3594.53,2156.72,116 days 29:08:06,9.0,1.33,1.0,1.0,2.5,0.0,0.0,0.0,1.0,0.67,5540.0,360,47,False,True,True,True,High Value
311041,5,0.2,12.2,61,1.53,2023-05-10 16:38:16.000,1,1,0.2,10502.79,10502.79,2100.56,140 days 21:21:44,19.0,2.0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,1.0,10561.0,360,69,False,True,True,True,High Value
311126,5,0.6,11.6,58,1.44,2023-04-17 22:28:57.000,3,3,0.6,8803.32,2934.44,1760.66,98 days 20:59:07,5.33,1.33,0.33,1.0,5.5,0.0,0.0,0.67,1.0,0.67,7728.0,360,42,False,False,True,True,High Value
311615,7,0.29,20.71,145,11.4,2023-07-08 08:44:44.089,3,2,0.43,11250.13,3750.04,1607.16,7 days 30:11:22.5,10.5,2.0,0.5,2.0,10.0,0.33,0.0,1.0,0.67,0.67,6814.0,360,44,False,False,True,True,High Value
311727,5,0.6,24.8,124,3.02,2023-06-09 19:10:37.000,3,3,0.6,13245.77,4415.26,2649.15,5 days 26:37:14.333333,3.0,2.67,3.0,2.67,1.67,0.0,0.0,0.33,1.0,1.0,2215.0,359,41,False,True,True,True,High Value
311951,5,0.4,17.2,86,2.16,2023-06-22 16:06:32.000,2,2,0.4,12214.0,6107.0,2442.8,14 days 34:02:37.5,21.0,,,1.0,21.0,0.0,0.0,0.0,0.0,1.0,,359,31,True,True,True,True,High Value
312209,5,0.4,8.0,40,0.99,2023-06-11 12:37:16.000,2,2,0.4,12098.17,6049.09,2419.63,87 days 21:13:11.5,7.5,1.5,0.5,1.0,3.0,0.0,0.0,1.0,1.0,0.5,8958.0,359,65,False,True,True,True,High Value
313976,5,0.2,17.4,87,2.15,2023-06-25 13:55:52.000,1,1,0.2,24472.0,24472.0,4894.4,10 days 13:51:19,28.0,,,2.0,28.0,0.0,0.0,0.0,0.0,1.0,,358,60,True,True,True,True,High Value
314157,6,0.83,23.17,139,2.88,2023-07-18 08:28:29.000,5,5,0.83,14474.4,2894.88,2412.4,7 days 14:44:11.6,5.2,1.4,0.6,1.4,3.8,0.0,0.0,0.0,1.0,1.0,2351.0,357,38,False,False,True,True,High Value
314624,5,1.0,17.8,89,2.19,2023-05-17 11:10:50.000,5,5,1.0,10119.0,2023.8,2023.8,7 days 21:39:12.4,5.2,1.4,0.6,1.0,3.5,0.0,0.0,0.2,1.0,0.8,2846.0,357,39,True,False,True,True,High Value
315608,5,0.6,16.2,81,2.01,2023-05-01 21:47:22.000,3,3,0.6,10603.52,3534.51,2120.7,9 days 27:08:19,4.67,2.0,1.0,2.0,3.33,0.0,0.33,0.67,1.0,1.0,2037.0,356,33,False,False,True,True,High Value
315799,6,0.5,29.17,175,3.6,2023-05-08 11:22:28.000,3,3,0.5,61362.59,20454.2,10227.1,108 days 22:44:56,5.0,2.33,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.67,5227.0,356,52,True,True,True,True,High Value
315822,5,0.6,18.0,90,2.23,2023-03-05 17:57:59.000,3,3,0.6,11624.13,3874.71,2324.83,69 days 28:41:40.666667,12.0,1.33,1.33,1.0,11.0,0.0,0.0,0.0,1.0,1.0,3004.0,356,47,False,True,True,True,High Value
315902,6,0.17,10.33,62,1.31,2023-03-08 17:50:40.000,1,1,0.17,9927.7,9927.7,1654.62,140 days 16:09:20,17.0,2.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,12770.0,356,52,False,True,True,True,High Value
316096,5,0.6,19.0,95,2.36,2023-03-19 17:09:08.000,3,3,0.6,12495.32,4165.11,2499.06,68 days 26:59:54,7.0,1.33,0.67,1.0,5.0,0.0,0.33,0.33,1.0,1.0,7200.0,356,34,True,False,True,True,High Value
316361,6,0.5,21.33,128,2.65,2023-07-12 18:55:29.000,3,3,0.5,9389.4,3129.8,1564.9,89 days 15:00:30,5.33,1.33,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.67,5308.0,356,42,False,True,True,True,High Value
316452,7,0.71,22.0,154,2.72,2023-07-17 14:10:42.000,5,5,0.71,9773.71,1954.74,1396.24,6 days 13:39:53.4,4.4,1.6,0.8,1.6,2.8,0.0,0.0,0.0,1.0,1.0,2388.0,356,37,False,False,True,True,High Value
316510,5,0.6,15.2,76,1.86,2023-03-29 02:02:06.000,3,3,0.6,9770.0,3256.67,1954.0,70 days 20:46:55.333333,6.0,2.0,0.33,2.0,2.0,0.0,0.0,0.0,1.0,0.67,3988.0,356,57,False,True,True,True,High Value
317176,5,0.8,31.0,155,3.87,2023-04-27 21:57:01.000,4,4,0.8,10478.53,2619.63,2095.71,9 days 23:02:09.75,6.0,1.67,0.67,1.75,4.5,0.0,0.0,0.5,0.75,1.0,3029.0,355,36,True,True,True,True,High Value
317388,7,0.43,15.57,109,1.92,2023-06-13 20:37:11.000,3,3,0.43,12961.38,4320.46,1851.63,9 days 13:42:15.666667,3.33,2.5,2.0,2.0,3.0,0.0,0.0,0.0,0.67,0.67,5278.0,355,44,False,True,True,True,High Value
317783,5,0.4,13.0,65,1.63,2023-06-03 12:36:15.000,2,2,0.4,11530.33,5765.17,2306.07,7 days 29:03:15,5.0,2.5,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.5,2289.0,355,34,True,False,True,True,High Value
317789,5,0.6,21.6,108,2.69,2023-07-06 15:27:06.000,3,3,0.6,12806.7,4268.9,2561.34,88 days 33:09:11.333333,7.0,1.67,0.67,1.0,9.0,0.0,0.33,0.0,1.0,0.67,5517.0,355,53,False,True,True,True,High Value
317862,6,0.67,18.17,109,2.29,2023-05-22 07:29:26.000,4,4,0.67,11201.41,2800.35,1866.9,73 days 34:52:11.5,5.5,1.75,0.25,1.67,1.33,0.0,0.0,0.5,1.0,0.75,4524.0,355,56,False,False,True,True,High Value
318238,5,0.6,15.4,77,1.9,2023-05-13 17:37:52.000,3,3,0.6,20457.13,6819.04,4091.43,52 days 20:49:05,7.0,2.0,1.0,1.5,1.5,0.0,0.0,0.33,1.0,0.67,5754.0,354,55,True,True,True,True,High Value
318636,6,0.17,18.83,113,2.33,2023-04-10 11:00:29.000,1,1,0.17,9306.48,9306.48,1551.08,168 days 08:59:31,18.0,2.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,10167.0,354,16,False,False,True,True,High Value
318745,6,0.67,17.17,103,2.15,2023-06-19 07:35:52.000,4,4,0.67,11691.89,2922.97,1948.65,4 days 23:54:47.25,7.5,1.0,1.0,1.5,6.75,0.0,0.0,0.25,0.75,1.0,2538.0,354,38,False,False,True,True,High Value
318866,5,0.8,20.2,101,2.5,2023-06-04 19:59:14.000,4,4,0.8,9956.34,2489.09,1991.27,8 days 35:24:26,4.0,1.75,1.0,1.75,3.25,0.0,0.5,0.25,1.0,1.0,2124.0,354,51,True,True,True,True,High Value
318910,5,0.6,12.8,64,1.6,2023-07-16 17:47:08.000,3,3,0.6,22034.3,7344.77,4406.86,9 days 12:56:20,6.33,1.0,0.5,2.0,7.0,0.0,0.0,0.33,0.67,0.67,662.0,354,44,True,False,True,True,High Value
319029,5,0.4,15.8,79,1.97,2023-05-18 17:59:12.000,2,2,0.4,11177.82,5588.91,2235.56,102 days 15:51:34.5,7.5,1.5,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,7863.0,354,53,False,False,True,True,High Value
319075,5,0.6,14.6,73,1.81,2023-06-28 09:36:41.000,3,3,0.6,61357.11,20452.37,12271.42,73 days 11:31:08.666667,11.0,3.0,2.0,1.5,11.5,0.0,0.33,0.0,0.67,0.67,5740.0,354,20,True,True,True,True,High Value
319341,5,0.4,12.8,64,1.59,2023-07-04 17:32:17.000,2,2,0.4,10754.94,5377.47,2150.99,6 days 19:50:21,4.0,2.0,0.5,2.0,3.0,0.0,0.0,0.5,1.0,1.0,2682.0,353,54,False,False,True,True,High Value
319818,5,0.4,19.8,99,2.45,2023-05-19 18:30:57.000,2,2,0.4,12130.58,6065.29,2426.12,142 days 14:25:45,13.0,2.5,1.0,1.0,19.0,0.0,0.0,0.0,1.0,0.5,2299.0,353,43,False,True,True,True,High Value
320045,5,0.4,16.0,80,1.95,2023-07-12 08:28:48.000,2,2,0.4,9828.06,4914.03,1965.61,6 days 14:03:49,6.0,4.0,0.5,4.0,5.0,0.0,0.0,0.5,1.0,1.0,1387.0,353,42,True,False,True,True,High Value
320373,5,0.4,15.6,78,1.96,2023-05-24 14:30:07.000,2,2,0.4,9960.0,4980.0,1992.0,11 days 10:42:16.5,24.0,,,1.0,24.0,0.0,0.0,0.0,0.0,1.0,,352,24,False,False,True,True,High Value
320537,6,0.5,19.83,119,2.46,2023-05-07 21:22:54.000,3,3,0.5,10775.16,3591.72,1795.86,4 days 23:48:57.666667,4.67,2.5,0.5,1.0,5.0,0.0,0.0,0.33,0.67,0.67,2307.0,352,54,False,True,True,True,High Value
320839,5,0.8,20.0,100,2.48,2023-06-18 14:43:20.000,4,4,0.8,13866.78,3466.7,2773.36,90 days 11:45:12,5.5,1.75,1.25,1.25,4.5,0.0,0.25,0.0,1.0,1.0,1112.0,352,39,True,True,True,True,High Value
322669,5,0.2,10.8,54,1.35,2023-06-07 17:24:37.000,1,1,0.2,9945.0,9945.0,1989.0,3 days 21:52:24,15.0,,,3.0,15.0,0.0,0.0,0.0,0.0,1.0,,350,58,False,True,True,True,High Value
322692,5,0.4,12.8,64,1.58,2023-06-13 21:26:17.000,2,2,0.4,10220.94,5110.47,2044.19,5 days 14:58:46.5,6.5,3.0,0.0,2.0,5.5,0.0,0.0,0.0,0.5,1.0,2797.0,350,30,False,False,True,True,High Value
322793,5,0.6,16.2,81,2.03,2023-06-27 12:06:36.000,3,3,0.6,10735.28,3578.43,2147.06,7 days 23:44:01.666667,7.67,2.0,0.0,1.67,6.33,0.0,0.0,0.0,0.67,1.0,2658.0,350,40,False,True,True,True,High Value
323140,7,0.57,21.86,153,2.75,2023-06-26 19:36:36.000,4,4,0.57,11593.78,2898.45,1656.25,5 days 14:23:55.25,4.25,1.75,0.0,1.0,3.67,0.0,0.0,0.0,1.0,0.75,2512.0,350,38,False,False,True,True,High Value
323533,5,0.4,11.4,57,1.42,2023-05-25 18:06:43.000,2,2,0.4,9181.55,4590.78,1836.31,13 days 27:49:38,5.0,2.0,1.0,2.0,3.5,0.0,0.0,0.0,1.0,1.0,1782.0,350,42,True,True,True,True,High Value
323646,5,0.6,14.6,73,1.8,2023-07-03 18:59:36.000,3,3,0.6,13947.08,4649.03,2789.42,105 days 36:14:03.666667,10.67,1.5,1.5,1.0,9.0,0.0,0.0,0.33,0.67,0.67,6811.0,350,32,False,False,True,True,High Value
323936,5,0.6,17.2,86,2.1,2023-07-20 08:21:22.000,3,3,0.6,11412.84,3804.28,2282.57,7 days 14:06:42.666667,5.0,2.0,1.0,2.0,3.67,0.0,0.0,0.0,1.0,1.0,2401.0,349,40,False,False,True,True,High Value
323978,5,0.6,12.6,63,1.59,2023-06-03 20:21:26.000,3,3,0.6,10999.2,3666.4,2199.84,7 days 30:35:24.333333,3.33,2.0,0.67,1.0,3.0,0.0,0.0,0.33,1.0,0.67,1551.0,349,52,False,False,True,True,High Value
324440,5,1.0,22.8,114,2.81,2023-07-15 22:23:30.000,5,5,1.0,10236.21,2047.24,2047.24,7 days 22:10:11.6,4.0,1.4,0.2,1.5,2.75,0.0,0.2,0.4,1.0,0.8,1542.0,349,37,False,False,True,True,High Value
324595,6,0.67,16.17,97,1.99,2023-06-12 19:09:14.000,4,4,0.67,10077.42,2519.36,1679.57,6 days 15:06:01.75,3.25,1.5,0.75,1.5,2.25,0.0,0.0,0.0,1.0,1.0,3961.0,349,34,False,False,True,True,High Value
324747,5,0.6,16.6,83,2.06,2023-07-12 14:00:29.000,3,3,0.6,10429.54,3476.51,2085.91,6 days 09:49:51.666667,5.33,2.0,0.67,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2598.0,349,51,False,False,True,True,High Value
324787,5,0.6,18.8,94,2.33,2023-07-19 10:19:59.000,3,3,0.6,8761.98,2920.66,1752.4,6 days 24:40:29,5.0,2.0,0.5,1.67,4.33,0.0,0.33,0.33,0.67,1.0,2068.0,349,53,False,True,True,True,High Value
325003,6,0.33,14.0,84,1.74,2023-06-26 15:14:21.000,2,2,0.33,16448.64,8224.32,2741.44,131 days 22:03:43.5,17.5,1.5,0.5,1.0,16.0,0.0,0.0,0.5,1.0,1.0,8143.0,349,16,False,False,True,True,High Value
325551,5,0.4,14.8,74,1.84,2023-05-31 15:30:00.000,2,2,0.4,32949.45,16474.73,6589.89,72 days 16:57:35,8.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.5,0.5,6834.0,348,47,True,True,True,True,High Value
325873,5,0.8,20.8,104,2.59,2023-05-28 19:06:07.000,4,4,0.8,10092.24,2523.06,2018.45,74 days 12:39:07.25,7.75,1.25,0.25,1.25,6.5,0.0,0.0,0.25,1.0,1.0,5103.0,348,46,False,False,True,True,High Value
326590,5,0.8,20.2,101,2.54,2023-07-15 15:03:20.000,4,4,0.8,11963.01,2990.75,2392.6,5 days 27:00:39.5,8.5,1.0,0.5,1.25,7.5,0.0,0.0,0.25,0.5,1.0,1232.0,347,39,False,False,True,True,High Value
326912,6,0.5,17.0,102,2.11,2023-06-25 17:59:54.000,3,3,0.5,12278.28,4092.76,2046.38,60 days 23:23:11.666667,8.67,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,2626.0,347,59,True,True,True,True,High Value
327113,5,0.6,19.4,97,2.42,2023-07-09 17:06:30.000,3,3,0.6,8875.42,2958.47,1775.08,6 days 21:23:37.333333,10.0,1.67,0.0,1.67,8.67,0.0,0.0,0.0,1.0,1.0,2379.0,347,26,False,False,True,True,High Value
327545,6,0.5,14.83,89,1.85,2023-07-09 08:41:40.000,3,3,0.5,9093.15,3031.05,1515.53,15 days 19:24:43,7.0,1.0,1.0,1.67,6.0,0.0,0.0,0.33,0.33,1.0,4243.0,346,45,False,True,True,True,High Value
327744,7,0.57,16.71,117,2.08,2023-04-30 10:58:18.000,4,4,0.57,9565.49,2391.37,1366.5,67 days 20:56:07.5,5.5,1.5,1.0,1.25,4.0,0.0,0.0,0.75,1.0,1.0,1347.0,346,30,True,True,True,True,High Value
328131,7,0.57,55.14,386,20.4,2023-06-25 09:01:36.000,5,4,0.71,8809.2,1761.84,1258.46,4 days 32:15:31.25,7.75,1.0,1.33,1.2,6.6,0.2,0.0,0.0,0.6,1.0,3110.0,346,48,False,True,True,True,High Value
328449,5,0.8,22.0,110,2.71,2023-07-18 12:35:27.000,4,4,0.8,11051.22,2762.81,2210.24,6 days 33:40:36.75,10.75,1.0,0.0,1.0,10.0,0.0,0.0,0.5,0.75,1.0,1343.0,346,33,False,False,True,True,High Value
328595,5,0.6,24.8,124,3.08,2023-03-18 11:24:15.000,3,3,0.6,12972.38,4324.13,2594.48,6 days 15:03:18,4.33,2.0,0.33,2.0,2.0,0.0,0.0,0.33,1.0,1.0,3089.0,346,38,False,False,True,True,High Value
328906,6,0.83,17.67,106,2.22,2023-07-19 20:49:13.000,5,5,0.83,11895.37,2379.07,1982.56,6 days 36:57:11.4,8.8,1.0,1.25,1.0,7.4,0.0,0.0,0.4,0.8,1.0,2081.0,345,40,False,True,True,True,High Value
329454,5,0.8,15.8,79,1.98,2023-05-28 13:58:07.000,4,4,0.8,17789.58,4447.4,3557.92,6 days 26:41:20.75,3.0,2.25,0.25,2.0,2.0,0.0,0.0,0.0,1.0,0.75,2876.0,345,46,False,False,True,True,High Value
329562,6,0.33,18.67,112,2.31,2023-07-08 22:56:05.000,2,2,0.33,25644.34,12822.17,4274.06,105 days 30:02:18.5,14.0,4.0,3.0,1.0,14.0,0.0,0.0,0.5,0.5,0.5,8883.0,345,57,True,True,True,True,High Value
329645,5,0.4,26.2,131,3.26,2023-04-15 08:21:14.000,2,2,0.4,13350.29,6675.15,2670.06,10 days 24:46:36.5,4.0,2.5,0.0,2.5,2.5,0.0,0.0,0.5,1.0,1.0,1338.0,345,32,False,False,True,True,High Value
330013,5,0.2,8.6,43,1.07,2023-07-12 14:07:50.000,1,1,0.2,11220.74,11220.74,2244.15,364 days 21:52:10,8.0,6.0,5.0,,,0.0,0.0,1.0,1.0,0.0,2157.0,344,42,True,True,True,True,High Value
330386,5,0.8,19.4,97,2.41,2023-05-03 16:51:51.000,4,4,0.8,9173.77,2293.44,1834.75,9 days 13:37:33.5,7.25,1.0,0.33,1.0,6.25,0.0,0.0,0.0,0.75,1.0,1883.0,344,30,False,True,True,True,High Value
330666,5,0.2,18.6,93,2.3,2023-04-15 14:58:59.000,1,1,0.2,12464.0,12464.0,2492.8,5 days 18:43:11,19.0,,,2.0,19.0,0.0,0.0,0.0,0.0,1.0,,344,40,True,True,True,True,High Value
330685,5,0.2,18.6,93,2.28,2023-07-15 17:09:42.000,1,1,0.2,13973.43,13973.43,2794.69,309 days 01:50:18,19.0,3.0,2.0,,,0.0,0.0,0.0,1.0,0.0,8809.0,344,17,False,False,True,True,High Value
330722,5,0.6,18.0,90,2.2,2023-07-14 16:59:59.000,3,3,0.6,11595.97,3865.32,2319.19,107 days 29:04:45,7.33,1.33,0.33,1.0,1.0,0.0,0.0,0.67,1.0,0.67,6607.0,344,34,False,True,True,True,High Value
331627,5,0.8,28.0,140,3.46,2023-05-24 14:28:36.000,4,4,0.8,15373.94,3843.49,3074.79,6 days 28:49:45,6.5,2.0,0.0,2.0,5.25,0.0,0.25,0.0,0.75,1.0,2246.0,343,48,False,False,True,True,High Value
331681,6,0.17,13.5,81,1.65,2023-06-29 17:26:10.000,1,1,0.17,22367.01,22367.01,3727.84,252 days 15:33:50,13.0,3.0,2.0,,,0.0,0.0,0.0,1.0,0.0,13972.0,343,51,True,True,True,True,High Value
332176,5,0.4,19.6,98,2.4,2023-06-13 18:55:02.000,2,2,0.4,11866.19,5933.1,2373.24,5 days 25:28:36.5,3.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,1.0,1.0,2984.0,343,67,False,False,True,True,High Value
332657,5,0.8,20.2,101,2.5,2023-06-28 21:31:53.000,4,4,0.8,9866.66,2466.67,1973.33,5 days 27:42:02.25,2.75,1.5,0.5,1.67,1.67,0.0,0.0,0.25,1.0,0.75,2171.0,343,44,True,False,True,True,High Value
333080,5,0.8,18.8,94,2.34,2023-04-10 02:13:29.000,4,4,0.8,10752.19,2688.05,2150.44,32 days 20:00:47.5,4.5,1.25,0.5,1.0,3.5,0.0,0.0,0.5,1.0,1.0,4215.0,342,53,True,True,True,True,High Value
333139,5,0.6,24.2,121,3.03,2023-06-11 18:35:48.000,3,3,0.6,8800.0,2933.33,1760.0,7 days 25:20:24.666667,5.33,1.67,0.0,1.67,3.33,0.0,0.0,0.33,1.0,1.0,2640.0,342,42,False,True,True,True,High Value
333506,5,0.6,17.0,85,2.1,2023-06-22 16:18:57.000,3,3,0.6,12913.55,4304.52,2582.71,6 days 19:08:35,6.33,1.5,0.0,2.0,6.0,0.0,0.0,0.0,0.67,1.0,508.0,342,48,True,True,True,True,High Value
333999,5,0.6,36.0,180,4.45,2023-04-06 17:18:54.000,3,3,0.6,10510.03,3503.34,2102.01,5 days 16:03:14.666667,8.0,1.67,0.67,1.67,6.33,0.0,0.0,0.0,1.0,1.0,3361.0,342,44,False,False,True,True,High Value
334075,7,0.57,21.43,150,2.64,2023-07-02 18:08:08.000,4,4,0.57,14306.12,3576.53,2043.73,8 days 17:36:21,4.25,2.33,0.67,1.33,2.67,0.0,0.0,0.25,0.75,0.75,3761.0,341,39,False,False,True,True,High Value
334088,6,0.67,18.83,113,2.34,2023-05-11 21:39:20.000,4,4,0.67,8687.12,2171.78,1447.85,60 days 26:01:55.5,4.25,1.25,0.5,1.0,1.5,0.0,0.0,0.25,1.0,0.5,4041.0,341,29,False,False,True,True,High Value
334364,5,1.0,22.0,110,2.72,2023-07-01 19:27:15.000,5,5,1.0,8738.18,1747.64,1747.64,7 days 28:02:40.8,7.2,1.4,0.8,1.4,5.8,0.0,0.0,0.2,1.0,1.0,1286.0,341,39,False,False,True,True,High Value
334410,6,0.33,10.5,63,1.32,2023-06-28 16:53:11.000,2,2,0.33,22166.4,11083.2,3694.4,129 days 25:04:17,10.0,2.5,1.5,1.5,9.0,0.0,0.0,0.5,1.0,1.0,1980.0,341,56,True,True,True,True,High Value
334951,5,0.6,37.6,188,8.33,2023-07-05 12:27:38.000,4,3,0.8,10689.88,2672.47,2137.98,6 days 15:57:55,8.33,1.0,0.67,1.33,8.0,0.25,0.0,0.0,0.75,0.75,3798.0,341,52,False,False,True,True,High Value
336200,5,0.4,25.8,129,3.17,2023-06-27 13:14:30.000,2,2,0.4,9757.56,4878.78,1951.51,7 days 15:25:19.5,3.0,2.5,0.0,1.0,3.0,0.0,0.0,0.5,1.0,0.5,2483.0,340,41,False,False,True,True,High Value
336418,6,0.33,10.5,63,1.29,2023-07-01 01:03:20.000,2,2,0.33,18398.82,9199.41,3066.47,157 days 15:12:19.5,10.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,5800.0,340,56,True,True,True,True,High Value
336480,5,0.4,19.2,96,2.39,2023-06-04 20:22:11.000,2,2,0.4,8841.9,4420.95,1768.38,156 days 26:55:18.5,6.5,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.5,5852.0,340,40,False,False,True,True,High Value
336508,5,0.4,17.8,89,2.22,2023-06-26 16:40:25.000,2,2,0.4,10501.16,5250.58,2100.23,142 days 26:07:03.5,12.0,2.0,0.0,2.0,10.5,0.0,0.0,0.0,1.0,1.0,7708.0,340,39,False,False,True,True,High Value
336595,5,1.0,21.2,106,2.63,2023-07-10 19:00:08.000,5,5,1.0,8702.25,1740.45,1740.45,22 days 14:18:46.2,7.4,1.25,0.25,1.0,3.25,0.0,0.0,0.2,0.8,0.8,3023.0,340,40,False,False,True,True,High Value
336671,5,0.6,18.8,94,2.35,2023-05-10 04:12:30.000,3,3,0.6,11803.5,3934.5,2360.7,6 days 31:31:23.333333,4.0,2.33,0.33,2.33,2.33,0.0,0.0,0.33,1.0,1.0,1502.0,340,26,False,False,True,True,High Value
336854,5,0.4,12.0,60,1.46,2023-05-10 21:44:06.000,2,2,0.4,17620.76,8810.38,3524.15,100 days 28:14:31,11.0,2.0,1.5,1.0,5.0,0.0,0.0,0.0,1.0,0.5,5918.0,339,46,True,True,True,True,High Value
336950,5,0.6,16.4,82,2.04,2023-03-24 14:07:05.000,3,3,0.6,15218.84,5072.95,3043.77,60 days 29:54:31.666667,8.33,1.67,0.33,1.67,6.67,0.0,0.0,0.33,1.0,1.0,5055.0,339,34,False,True,True,True,High Value
337064,5,0.8,19.2,96,2.37,2023-07-09 04:28:17.000,4,4,0.8,10018.77,2504.69,2003.75,82 days 30:01:31.5,5.0,1.25,0.75,1.0,1.33,0.0,0.25,0.5,1.0,0.75,3557.0,339,55,False,True,True,True,High Value
337570,5,0.4,17.4,87,2.13,2023-05-10 22:53:12.000,2,2,0.4,9491.12,4745.56,1898.22,11 days 26:13:17,6.5,2.0,0.5,2.0,5.5,0.0,0.0,0.0,1.0,1.0,4050.0,339,41,True,False,True,True,High Value
337712,6,0.33,14.0,84,1.76,2023-06-15 02:40:01.000,2,2,0.33,9372.23,4686.12,1562.04,101 days 22:44:45,8.5,2.5,2.0,1.5,7.0,0.0,0.0,0.0,1.0,1.0,1693.0,339,40,True,True,True,True,High Value
337728,5,0.8,22.0,110,2.72,2023-05-29 19:48:38.000,4,4,0.8,9689.95,2422.49,1937.99,8 days 17:35:47.25,5.5,1.75,0.5,2.0,4.0,0.0,0.0,0.25,1.0,0.75,1683.0,339,39,False,False,True,True,High Value
337821,5,0.4,23.0,115,2.88,2023-03-20 22:48:45.000,2,2,0.4,10571.71,5285.86,2114.34,6 days 15:21:27,11.5,2.0,0.5,2.0,10.5,0.0,0.0,0.5,1.0,1.0,452.0,339,44,False,True,True,True,High Value
337933,6,0.17,14.67,88,1.79,2023-06-14 14:31:02.000,1,1,0.17,12816.44,12816.44,2136.07,4 days 09:34:04,4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,3528.0,339,37,True,True,True,True,High Value
338102,6,0.5,14.0,84,1.74,2023-07-09 16:19:59.000,3,3,0.5,14431.82,4810.61,2405.3,7 days 12:19:59.333333,6.67,1.33,0.33,1.33,5.33,0.0,0.0,0.0,1.0,1.0,2961.0,339,46,True,False,True,True,High Value
338374,6,0.33,10.83,65,1.34,2023-07-19 13:41:21.000,2,2,0.33,17174.33,8587.17,2862.39,5 days 15:30:51.5,6.5,2.5,1.5,4.0,8.0,0.0,0.0,0.5,1.0,0.5,2526.0,338,43,False,True,True,True,High Value
