user_id,total_sessions,conversion_rate,avg_page_clicks,total_page_clicks,avg_session_duration_minutes,last_session,total_trips,completed_trips,trips_per_session,total_revenue,avg_revenue_per_trip,revenue_per_session,avg_lead_time,avg_trip_duration,seats,checked_bags,rooms,nights,cancel_rate,one_way_ratio,discount_ratio,flight_ratio,hotel_ratio,avg_distance_km,account_age_days,age,has_children,married,has_trips,has_revenue,segment_label
394357,5,0.4,12.4,62,1.54,2023-07-14 17:53:26.000,2,2,0.4,7791.19,3895.6,1558.24,16 days 30:21:25,13.5,1.0,1.0,1.5,12.5,0.0,0.0,0.0,0.5,1.0,3974.0,299,46,True,False,True,True,Low Activity Leisure
394369,5,0.2,18.4,92,2.29,2023-05-11 17:37:40.000,1,1,0.2,1328.0,1328.0,265.6,7 days 17:22:20,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,299,24,True,False,True,True,Low Activity Leisure
394483,6,0.17,11.0,66,1.36,2023-06-19 06:33:14.000,1,1,0.17,2471.89,2471.89,411.98,7 days 03:26:46,12.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,1414.0,299,46,True,False,True,True,Low Activity Leisure
394594,5,0.4,12.2,61,1.5,2023-07-06 22:06:23.000,2,2,0.4,2274.0,1137.0,454.8,5 days 32:57:44,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,299,34,False,True,True,True,Low Activity Leisure
394597,5,0.4,16.0,80,2.0,2023-06-09 16:10:48.000,2,2,0.4,3268.77,1634.39,653.75,6 days 13:49:25,11.0,1.0,0.0,1.0,10.5,0.0,0.5,0.5,1.0,1.0,1615.0,299,38,True,False,True,True,Low Activity Leisure
394612,6,0.17,10.5,63,1.3,2023-05-14 16:47:59.000,1,1,0.17,2160.0,2160.0,360.0,5 days 06:35:40,15.0,,,2.0,15.0,0.0,0.0,0.0,0.0,1.0,,299,21,True,False,True,True,Low Activity Leisure
394689,6,0.17,18.17,109,2.26,2023-06-20 18:35:14.000,1,1,0.17,2360.0,2360.0,393.33,3 days 14:21:51,10.0,,,1.0,10.0,0.0,0.0,0.0,0.0,1.0,,299,17,True,False,True,True,Low Activity Leisure
394703,5,0.2,13.4,67,1.66,2023-04-29 22:54:42.000,1,1,0.2,534.0,534.0,106.8,8 days 12:05:18,3.0,,,2.0,3.0,0.0,0.0,0.0,0.0,1.0,,299,70,False,True,True,True,Low Activity Leisure
394816,6,0.33,13.17,79,1.65,2023-06-05 17:59:41.000,2,2,0.33,4226.3,2113.15,704.38,9 days 13:43:35,7.5,1.0,0.0,1.5,7.0,0.0,0.0,0.0,0.5,1.0,2326.0,299,30,False,False,True,True,Low Activity Leisure
394882,5,0.4,17.4,87,2.17,2023-04-10 12:08:01.000,2,2,0.4,4327.55,2163.78,865.51,7 days 17:56:14.5,7.5,1.0,0.0,1.5,6.5,0.0,0.0,1.0,0.5,1.0,3126.0,299,26,False,False,True,True,Low Activity Leisure
394975,6,0.17,9.33,56,1.14,2023-04-29 09:51:17.000,1,1,0.17,240.0,240.0,40.0,5 days 15:25:55,2.0,,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,299,25,True,True,True,True,Low Activity Leisure
394986,5,0.2,12.0,60,1.47,2023-06-19 12:51:37.000,1,1,0.2,732.0,732.0,146.4,6 days 17:00:24,6.0,,,2.0,6.0,0.0,0.0,0.0,0.0,1.0,,299,23,False,False,True,True,Low Activity Leisure
394992,5,0.4,14.0,70,1.75,2023-07-01 03:29:37.000,2,2,0.4,5781.0,2890.5,1156.2,10 days 04:30:49.5,8.5,,,1.0,8.5,0.0,0.0,0.0,0.0,1.0,,299,20,False,False,True,True,Low Activity Leisure
395123,5,0.2,11.2,56,1.38,2023-05-20 03:07:29.000,1,1,0.2,1679.4,1679.4,335.88,21 days 14:17:37,3.0,,,2.0,3.0,0.0,0.0,1.0,0.0,1.0,,299,35,False,False,True,True,Low Activity Leisure
395140,5,0.4,14.0,70,1.75,2023-06-10 17:30:55.000,2,2,0.4,5810.0,2905.0,1162.0,7 days 25:23:33,15.0,,,1.0,15.0,0.0,0.0,0.0,0.0,1.0,,299,22,False,False,True,True,Low Activity Leisure
395166,5,0.4,11.6,58,1.49,2023-06-20 18:15:20.000,2,2,0.4,5799.08,2899.54,1159.82,7 days 32:10:56.5,9.5,1.0,1.0,1.0,8.5,0.0,0.0,0.5,0.5,1.0,568.0,299,54,True,False,True,True,Low Activity Leisure
395202,8,0.13,8.88,71,1.1,2023-07-12 21:36:15.000,1,1,0.13,2964.0,2964.0,370.5,3 days 13:23:45,13.0,,,1.0,13.0,0.0,0.0,0.0,0.0,1.0,,299,25,False,False,True,True,Low Activity Leisure
395258,5,0.2,6.4,32,0.81,2023-05-31 13:37:02.000,1,1,0.2,552.0,552.0,110.4,9 days 18:24:32,4.0,,,1.0,4.0,0.0,0.0,0.0,0.0,1.0,,299,46,False,True,True,True,Low Activity Leisure
395307,5,0.2,8.4,42,1.05,2023-06-23 14:18:59.000,1,1,0.2,726.0,726.0,145.2,2 days 20:41:01,6.0,,,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,299,71,False,True,True,True,Low Activity Leisure
395313,5,0.4,23.8,119,2.91,2023-06-22 19:10:53.000,2,2,0.4,4524.71,2262.36,904.94,28 days 17:06:34,8.0,1.0,0.0,2.0,7.5,0.0,0.0,0.0,0.5,1.0,752.0,299,55,True,True,True,True,Low Activity Leisure
395383,6,0.17,13.33,80,1.66,2023-07-01 20:55:07.000,1,1,0.17,1710.0,1710.0,285.0,8 days 21:52:02,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,299,63,False,True,True,True,Low Activity Leisure
395600,5,0.2,8.4,42,1.03,2023-07-15 21:21:23.000,1,1,0.2,1557.0,1557.0,311.4,2 days 18:24:11,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,299,67,False,True,True,True,Low Activity Leisure
395812,5,0.2,12.2,61,1.5,2023-07-20 11:24:52.000,1,1,0.2,968.0,968.0,193.6,4 days 18:35:58,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,299,26,False,False,True,True,Low Activity Leisure
395892,5,0.2,13.6,68,1.71,2023-07-05 19:21:44.000,1,1,0.2,1848.0,1848.0,369.6,6 days 14:17:05,4.0,,,2.0,4.0,0.0,0.0,0.0,0.0,1.0,,299,40,True,True,True,True,Low Activity Leisure
396057,5,0.4,8.6,43,1.08,2023-07-04 16:05:35.000,2,2,0.4,1444.2,722.1,288.84,6 days 25:05:06.5,6.5,,,1.0,6.5,0.0,0.0,0.5,0.0,1.0,,298,43,False,False,True,True,Low Activity Leisure
396071,5,0.2,10.8,54,1.36,2023-04-28 05:43:04.000,1,1,0.2,518.0,518.0,103.6,8 days 05:16:56,7.0,,,1.0,7.0,0.0,0.0,0.0,0.0,1.0,,298,47,True,False,True,True,Low Activity Leisure
396229,5,0.2,19.2,96,2.38,2023-06-26 17:25:37.000,1,1,0.2,1040.0,1040.0,208.0,6 days 17:34:23,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,298,40,False,True,True,True,Low Activity Leisure
396275,6,0.17,8.0,48,0.98,2023-06-01 17:02:46.000,1,1,0.17,638.4,638.4,106.4,16 days 08:22:48,6.0,,,1.0,6.0,0.0,0.0,1.0,0.0,1.0,,298,48,False,False,True,True,Low Activity Leisure
396291,5,0.4,20.8,104,2.59,2023-05-31 19:16:29.000,2,2,0.4,6035.55,3017.78,1207.11,5 days 29:26:23.5,9.5,1.0,0.5,1.0,16.0,0.0,0.0,0.0,1.0,0.5,1927.0,298,48,False,False,True,True,Low Activity Leisure
396343,5,0.2,17.6,88,2.21,2023-04-06 14:14:36.000,1,1,0.2,2087.64,2087.64,417.53,252 days 16:45:24,10.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,3521.0,298,18,False,False,True,True,Low Activity Leisure
396390,5,0.2,8.8,44,1.09,2023-05-07 22:18:17.000,1,1,0.2,547.2,547.2,109.44,22 days 12:41:43,8.0,,,1.0,8.0,0.0,0.0,1.0,0.0,1.0,,298,23,True,False,True,True,Low Activity Leisure
396425,5,0.2,13.2,66,1.67,2023-07-10 22:20:38.000,1,1,0.2,994.0,994.0,198.8,1 day 18:09:10,7.0,,,1.0,7.0,0.0,0.0,0.0,0.0,1.0,,298,23,True,False,True,True,Low Activity Leisure
396457,5,0.2,18.2,91,2.28,2023-03-12 12:40:41.000,1,1,0.2,5238.64,5238.64,1047.73,9 days 23:19:19,23.0,1.0,1.0,1.0,22.0,0.0,0.0,1.0,1.0,1.0,3041.0,298,48,False,True,True,True,Low Activity Leisure
396527,6,0.17,10.0,60,1.25,2023-06-05 16:52:35.000,1,1,0.17,144.0,144.0,24.0,12 days 18:07:25,3.0,,,1.0,3.0,0.0,0.0,1.0,0.0,1.0,,298,67,False,True,True,True,Low Activity Leisure
396537,5,0.2,13.0,65,1.61,2023-05-06 12:12:38.000,1,1,0.2,615.0,615.0,123.0,11 days 22:47:22,3.0,,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,298,16,True,False,True,True,Low Activity Leisure
396579,6,0.33,17.17,103,2.11,2023-07-15 05:03:37.000,2,2,0.33,2657.0,1328.5,442.83,3 days 18:03:38,8.5,,,1.0,8.5,0.0,0.0,0.5,0.0,1.0,,298,78,False,True,True,True,Low Activity Leisure
396596,5,0.2,17.2,86,2.13,2023-04-26 11:23:50.000,1,1,0.2,1292.0,1292.0,258.4,11 days 23:36:10,10.0,,,1.0,10.0,0.0,0.0,1.0,0.0,1.0,,298,52,True,True,True,True,Low Activity Leisure
396613,6,0.17,9.33,56,1.16,2023-05-13 07:34:12.000,1,1,0.17,2419.2,2419.2,403.2,8 days 19:12:14,12.0,,,2.0,12.0,0.0,0.0,1.0,0.0,1.0,,298,45,True,False,True,True,Low Activity Leisure
396662,6,0.17,9.0,54,1.12,2023-05-18 13:08:38.000,1,1,0.17,984.0,984.0,164.0,17 days 21:51:22,3.0,,,2.0,3.0,0.0,0.0,1.0,0.0,1.0,,298,22,False,False,True,True,Low Activity Leisure
396743,5,0.2,13.2,66,1.62,2023-06-26 20:18:58.000,1,1,0.2,272.0,272.0,54.4,2 days 22:14:19,2.0,,,2.0,2.0,0.0,0.0,1.0,0.0,1.0,,298,23,False,False,True,True,Low Activity Leisure
396749,5,0.2,27.0,135,6.85,2023-06-01 14:45:53.000,2,1,0.4,5508.0,2754.0,1101.6,3 days 06:57:29,9.0,1.0,1.0,1.5,5.5,0.5,0.0,0.5,0.5,1.0,,298,55,False,True,True,True,Low Activity Leisure
396766,6,0.17,7.33,44,0.93,2023-04-04 19:57:59.000,1,1,0.17,1278.0,1278.0,213.0,11 days 15:02:01,18.0,,,1.0,18.0,0.0,0.0,0.0,0.0,1.0,,298,29,True,False,True,True,Low Activity Leisure
396875,5,0.2,17.2,86,2.16,2023-05-22 20:27:16.000,1,1,0.2,868.0,868.0,173.6,2 days 05:27:33,14.0,,,1.0,14.0,0.0,0.0,0.0,0.0,1.0,,298,56,False,False,True,True,Low Activity Leisure
396897,6,0.17,10.5,63,1.3,2023-05-17 02:56:05.000,1,1,0.17,2702.86,2702.86,450.48,10 days 22:57:59,12.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,2813.0,298,65,False,True,True,True,Low Activity Leisure
396927,6,0.17,21.33,128,2.64,2023-06-25 22:17:30.000,1,1,0.17,1839.16,1839.16,306.53,10 days 15:23:00,10.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,1407.0,298,35,True,False,True,True,Low Activity Leisure
397000,5,0.2,12.0,60,1.49,2023-05-25 22:00:40.000,1,1,0.2,3334.7,3334.7,666.94,280 days 09:59:20,17.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,8049.0,298,17,False,False,True,True,Low Activity Leisure
397097,5,0.2,19.2,96,2.36,2023-03-01 20:57:49.000,1,1,0.2,1105.56,1105.56,221.11,6 days 11:02:11,11.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,345.0,298,17,True,False,True,True,Low Activity Leisure
397171,5,0.2,14.4,72,1.8,2023-05-27 22:41:16.000,1,1,0.2,724.0,724.0,144.8,6 days 12:18:44,4.0,,,1.0,4.0,0.0,0.0,0.0,0.0,1.0,,298,25,False,False,True,True,Low Activity Leisure
397238,5,0.2,12.6,63,1.58,2023-03-07 13:21:38.000,1,1,0.2,980.0,980.0,196.0,16 days 00:34:01,7.0,,,1.0,7.0,0.0,0.0,0.0,0.0,1.0,,298,17,False,False,True,True,Low Activity Leisure
397356,5,0.4,19.2,96,2.38,2023-04-13 18:24:32.000,2,2,0.4,5076.99,2538.5,1015.4,7 days 25:33:14.5,11.5,1.0,1.0,1.0,10.5,0.0,0.0,0.5,0.5,1.0,1164.0,298,40,False,False,True,True,Low Activity Leisure
397370,6,0.33,11.67,70,1.45,2023-07-08 16:41:23.000,2,2,0.33,1529.0,764.5,254.83,8 days 22:34:55.5,6.0,,,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,298,24,False,False,True,True,Low Activity Leisure
397372,5,0.2,11.6,58,1.43,2023-05-14 07:28:05.000,1,1,0.2,1504.8,1504.8,300.96,15 days 03:31:55,6.0,,,1.0,6.0,0.0,0.0,1.0,0.0,1.0,,298,70,False,False,True,True,Low Activity Leisure
397434,5,0.4,14.8,74,1.83,2023-04-29 20:39:52.000,2,2,0.4,3042.9,1521.45,608.58,8 days 13:46:26.5,8.5,1.0,1.0,1.0,8.0,0.0,0.0,0.5,0.5,1.0,2871.0,298,44,False,True,True,True,Low Activity Leisure
397452,6,0.17,16.67,100,2.07,2023-04-21 22:44:06.000,1,1,0.17,1467.0,1467.0,244.5,15 days 12:15:54,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,297,17,True,False,True,True,Low Activity Leisure
397479,6,0.33,18.0,108,2.26,2023-06-07 13:29:32.000,2,2,0.33,1870.33,935.17,311.72,5 days 31:20:59,7.0,1.0,0.0,2.0,9.0,0.0,0.0,0.5,0.5,0.5,793.0,297,26,True,True,True,True,Low Activity Leisure
397484,5,0.2,16.2,81,1.99,2023-05-11 11:02:43.000,1,1,0.2,882.0,882.0,176.4,3 days 18:40:17,3.0,,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,297,21,True,False,True,True,Low Activity Leisure
397621,5,0.2,10.6,53,1.31,2023-07-02 14:44:50.000,1,1,0.2,1032.0,1032.0,206.4,11 days 20:15:10,12.0,,,1.0,12.0,0.0,0.0,0.0,0.0,1.0,,297,25,False,True,True,True,Low Activity Leisure
397788,5,0.4,11.2,56,1.4,2023-07-14 14:05:59.000,2,2,0.4,3883.69,1941.85,776.74,187 days 17:39:46.5,10.0,1.5,0.5,1.0,11.0,0.0,0.0,0.5,1.0,0.5,1196.0,297,33,False,False,True,True,Low Activity Leisure
397836,6,0.17,13.17,79,1.6,2023-07-15 20:44:59.000,1,1,0.17,1817.16,1817.16,302.86,84 days 14:56:57,15.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,1529.0,297,16,True,False,True,True,Low Activity Leisure
397863,6,0.33,11.33,68,1.44,2023-04-28 17:11:20.000,2,2,0.33,2676.0,1338.0,446.0,12 days 23:24:09.5,3.0,,,1.5,3.0,0.0,0.0,0.0,0.0,1.0,,297,39,False,False,True,True,Low Activity Leisure
398020,6,0.17,9.33,56,1.16,2023-07-02 19:10:38.000,1,1,0.17,295.0,295.0,49.17,2 days 20:12:29,5.0,,,1.0,5.0,0.0,0.0,0.0,0.0,1.0,,297,29,True,True,True,True,Low Activity Leisure
398203,5,0.4,20.4,102,2.56,2023-05-18 04:34:51.000,2,2,0.4,2424.54,1212.27,484.91,4 days 23:07:32,9.5,1.0,0.0,1.0,9.0,0.0,0.0,0.5,0.5,1.0,2361.0,297,42,True,False,True,True,Low Activity Leisure
398245,5,0.4,14.6,73,1.83,2023-06-20 16:20:09.000,2,2,0.4,2692.48,1346.24,538.5,8 days 30:45:41,10.5,2.0,1.0,1.0,15.0,0.0,0.0,0.5,0.5,0.5,2246.0,297,38,True,True,True,True,Low Activity Leisure
398260,7,0.14,10.29,72,1.3,2023-05-25 15:38:32.000,1,1,0.14,735.3,735.3,105.04,18 days 20:29:07,2.0,,,1.0,2.0,0.0,0.0,1.0,0.0,1.0,,297,29,False,True,True,True,Low Activity Leisure
398350,5,0.2,11.6,58,1.45,2023-04-21 06:59:04.000,1,1,0.2,1177.0,1177.0,235.4,5 days 23:35:49,11.0,,,1.0,11.0,0.0,0.0,0.0,0.0,1.0,,297,67,False,True,True,True,Low Activity Leisure
398368,5,0.4,17.4,87,2.17,2023-05-08 21:59:14.000,2,2,0.4,3227.34,1613.67,645.47,9 days 27:45:13,7.5,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.5,0.5,3740.0,297,44,False,False,True,True,Low Activity Leisure
398396,5,0.4,11.8,59,1.45,2023-06-28 02:46:18.000,2,2,0.4,1627.2,813.6,325.44,4 days 23:17:44.5,4.5,,,1.5,4.5,0.0,0.0,0.5,0.0,1.0,,297,50,False,True,True,True,Low Activity Leisure
398467,5,0.2,14.8,74,1.86,2023-06-15 03:31:29.000,1,1,0.2,4321.5,4321.5,864.3,7 days 05:57:06,7.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,583.0,297,34,True,False,True,True,Low Activity Leisure
398471,6,0.17,10.33,62,1.28,2023-06-24 21:04:07.000,1,1,0.17,1146.6,1146.6,191.1,2 days 13:55:53,7.0,,,1.0,7.0,0.0,0.0,1.0,0.0,1.0,,297,60,True,True,True,True,Low Activity Leisure
398510,6,0.17,13.33,80,1.64,2023-03-14 04:39:13.000,1,1,0.17,1296.0,1296.0,216.0,16 days 06:20:47,6.0,,,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,297,45,False,False,True,True,Low Activity Leisure
398585,5,0.4,14.4,72,1.79,2023-06-11 19:34:21.000,2,2,0.4,3499.0,1749.5,699.8,3 days 26:33:48,8.5,,,1.0,8.5,0.0,0.0,0.5,0.0,1.0,,297,40,True,False,True,True,Low Activity Leisure
398607,6,0.17,10.67,64,1.34,2023-06-04 10:24:08.000,1,1,0.17,3244.8,3244.8,540.8,10 days 19:24:33,26.0,,,1.0,26.0,0.0,0.0,1.0,0.0,1.0,,297,59,True,True,True,True,Low Activity Leisure
398732,5,0.2,9.8,49,1.2,2023-04-14 18:42:12.000,1,1,0.2,2264.52,2264.52,452.9,252 days 23:17:48,16.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,2897.0,297,25,True,False,True,True,Low Activity Leisure
398738,5,0.2,9.2,46,1.12,2023-06-29 11:02:45.000,1,1,0.2,1248.0,1248.0,249.6,2 days 14:57:33,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,297,29,False,False,True,True,Low Activity Leisure
398762,5,0.2,11.0,55,1.36,2023-06-16 14:22:22.000,1,1,0.2,549.0,549.0,109.8,2 days 09:10:11,3.0,,,1.0,3.0,0.0,0.0,1.0,0.0,1.0,,297,68,False,True,True,True,Low Activity Leisure
398909,5,0.2,12.6,63,1.54,2023-06-12 21:43:38.000,1,1,0.2,1858.46,1858.46,371.69,9 days 00:24:25,10.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,2444.0,297,22,False,False,True,True,Low Activity Leisure
398945,6,0.17,11.0,66,1.37,2023-07-18 04:16:23.000,1,1,0.17,812.0,812.0,135.33,19 days 17:20:58,4.0,,,1.0,4.0,0.0,0.0,0.0,0.0,1.0,,297,17,False,False,True,True,Low Activity Leisure
398970,5,0.2,46.0,230,15.03,2023-05-03 19:26:02.000,2,1,0.4,3190.0,1595.0,638.0,17 days 15:33:58,11.0,,,1.5,11.0,0.5,0.0,0.5,0.0,1.0,,297,68,False,True,True,True,Low Activity Leisure
399028,5,0.4,11.6,58,1.43,2023-06-17 09:29:03.000,2,2,0.4,1732.25,866.13,346.45,9 days 28:35:19,14.0,1.0,1.0,1.0,13.5,0.0,0.0,0.5,0.5,1.0,1485.0,297,53,False,False,True,True,Low Activity Leisure
399132,5,0.2,12.0,60,1.51,2023-05-25 22:29:43.000,1,1,0.2,1036.8,1036.8,207.36,9 days 12:30:17,2.0,,,2.0,2.0,0.0,0.0,1.0,0.0,1.0,,296,25,True,False,True,True,Low Activity Leisure
399143,5,0.2,14.4,72,1.8,2023-07-01 09:46:16.000,1,1,0.2,1044.0,1044.0,208.8,7 days 18:18:30,3.0,,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,296,25,True,False,True,True,Low Activity Leisure
399144,5,0.2,23.0,115,2.83,2023-06-30 21:26:08.000,1,1,0.2,2842.4,2842.4,568.48,9 days 17:08:34,11.0,,,2.0,11.0,0.0,0.0,1.0,0.0,1.0,,296,51,False,False,True,True,Low Activity Leisure
399211,6,0.33,14.17,85,1.74,2023-07-03 14:42:42.000,2,2,0.33,5284.09,2642.05,880.68,6 days 22:31:50,8.0,1.0,0.0,1.0,7.5,0.0,0.0,0.0,0.5,1.0,1067.0,296,50,False,True,True,True,Low Activity Leisure
399223,5,0.4,21.6,108,2.67,2023-06-19 22:56:45.000,2,2,0.4,4603.19,2301.6,920.64,5 days 07:08:30.5,7.5,1.0,0.0,1.5,7.0,0.0,0.0,0.5,0.5,1.0,1028.0,296,48,False,True,True,True,Low Activity Leisure
399309,6,0.17,11.67,70,1.49,2023-05-15 06:43:14.000,1,1,0.17,1010.8,1010.8,168.47,4 days 01:18:27,7.0,,,1.0,7.0,0.0,0.0,1.0,0.0,1.0,,296,24,True,False,True,True,Low Activity Leisure
399404,5,0.4,15.6,78,1.95,2023-06-11 20:03:22.000,2,2,0.4,3345.08,1672.54,669.02,9 days 17:13:58.5,7.0,1.0,0.0,1.0,6.5,0.0,0.0,0.5,0.5,1.0,1054.0,296,39,False,False,True,True,Low Activity Leisure
399408,5,0.2,21.2,106,2.64,2023-03-16 21:29:09.000,1,1,0.2,351.0,351.0,70.2,5 days 13:30:51,3.0,,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,296,44,True,True,True,True,Low Activity Leisure
399467,6,0.17,12.33,74,1.51,2023-06-30 14:57:25.000,1,1,0.17,621.3,621.3,103.55,4 days 18:47:29,6.0,,,1.0,6.0,0.0,0.0,1.0,0.0,1.0,,296,74,False,True,True,True,Low Activity Leisure
399471,6,0.33,15.17,91,1.89,2023-06-24 17:13:00.000,2,2,0.33,1294.0,647.0,215.67,3 days 15:59:14.5,8.5,,,1.0,8.5,0.0,0.0,0.5,0.0,1.0,,296,16,False,False,True,True,Low Activity Leisure
399537,7,0.14,8.0,56,1.0,2023-06-29 21:18:16.000,1,1,0.14,4050.0,4050.0,578.57,10 days 13:41:44,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,296,76,False,False,True,True,Low Activity Leisure
399591,5,0.4,16.8,84,2.09,2023-07-13 21:17:43.000,2,2,0.4,1686.0,843.0,337.2,15 days 22:22:32,5.5,,,1.0,5.5,0.0,0.0,0.0,0.0,1.0,,296,32,True,False,True,True,Low Activity Leisure
399597,5,0.2,10.6,53,1.32,2023-07-16 19:42:44.000,1,1,0.2,566.0,566.0,113.2,12 days 15:17:16,2.0,,,1.0,2.0,0.0,0.0,1.0,0.0,1.0,,296,21,False,False,True,True,Low Activity Leisure
399781,5,0.4,10.8,54,1.35,2023-03-11 23:33:36.000,2,2,0.4,1162.13,581.07,232.43,6 days 07:22:46,10.0,1.0,1.0,1.0,9.0,0.0,0.0,0.5,0.5,1.0,383.0,296,38,False,True,True,True,Low Activity Leisure
399844,5,0.2,9.4,47,1.18,2023-06-30 09:33:26.000,1,1,0.2,1932.0,1932.0,386.4,12 days 17:40:32,14.0,,,2.0,14.0,0.0,0.0,0.0,0.0,1.0,,296,46,False,False,True,True,Low Activity Leisure
399885,5,0.2,17.6,88,2.18,2023-06-10 20:47:44.000,1,1,0.2,684.0,684.0,136.8,16 days 19:57:57,6.0,,,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,296,79,False,True,True,True,Low Activity Leisure
399911,6,0.17,13.5,81,1.69,2023-06-16 19:34:24.000,1,1,0.17,364.0,364.0,60.67,4 days 19:08:34,4.0,,,1.0,4.0,0.0,0.0,0.0,0.0,1.0,,296,71,False,True,True,True,Low Activity Leisure
399953,7,0.43,12.43,87,1.52,2023-07-18 13:50:27.000,3,3,0.43,3526.34,1175.45,503.76,7 days 28:53:05,7.33,1.0,0.0,1.0,7.0,0.0,0.0,0.33,0.33,1.0,1930.0,296,21,True,False,True,True,Low Activity Leisure
399971,6,0.33,10.83,65,1.36,2023-07-07 17:05:38.000,2,2,0.33,4701.34,2350.67,783.56,7 days 30:49:03.5,10.5,1.0,1.0,1.0,10.0,0.0,0.0,0.5,0.5,1.0,1230.0,296,54,False,True,True,True,Low Activity Leisure
400063,6,0.33,13.0,78,1.62,2023-05-10 17:25:07.000,2,2,0.33,4986.0,2493.0,831.0,10 days 19:18:35,14.0,,,1.0,14.0,0.0,0.0,0.0,0.0,1.0,,296,54,True,True,True,True,Low Activity Leisure
400110,5,0.4,11.0,55,1.34,2023-05-23 20:05:36.000,2,2,0.4,2835.0,1417.5,567.0,6 days 10:03:52,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,296,24,False,False,True,True,Low Activity Leisure
400120,5,0.4,14.8,74,1.81,2023-02-19 22:43:36.000,2,2,0.4,6593.48,3296.74,1318.7,8 days 23:39:02.5,10.5,1.0,1.0,1.5,10.0,0.0,0.0,0.0,0.5,1.0,3932.0,296,40,False,False,True,True,Low Activity Leisure
400252,6,0.17,10.0,60,1.25,2023-06-09 19:47:37.000,1,1,0.17,5460.0,5460.0,910.0,6 days 15:12:23,7.0,,,2.0,7.0,0.0,0.0,0.0,0.0,1.0,,296,17,False,False,True,True,Low Activity Leisure
400307,5,0.2,9.4,47,1.18,2023-03-17 12:13:23.000,1,1,0.2,1468.8,1468.8,293.76,3 days 14:41:22,6.0,,,1.0,6.0,0.0,0.0,1.0,0.0,1.0,,296,31,True,True,True,True,Low Activity Leisure
400431,5,0.2,12.2,61,1.53,2023-05-13 20:01:30.000,1,1,0.2,912.0,912.0,182.4,11 days 00:12:08,3.0,,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,296,18,True,False,True,True,Low Activity Leisure
400523,6,0.17,11.0,66,1.37,2023-06-19 17:27:36.000,1,1,0.17,2635.2,2635.2,439.2,3 days 14:47:07,12.0,,,2.0,12.0,0.0,0.0,1.0,0.0,1.0,,296,17,False,False,True,True,Low Activity Leisure
400588,5,0.2,8.0,40,1.0,2023-04-16 20:56:15.000,1,1,0.2,472.0,472.0,94.4,3 days 14:03:45,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,296,26,True,False,True,True,Low Activity Leisure
400773,5,0.4,15.4,77,1.91,2023-06-14 20:56:18.000,2,2,0.4,5386.09,2693.05,1077.22,4 days 15:11:17,7.0,1.0,0.0,2.0,12.0,0.0,0.0,0.5,0.5,0.5,2827.0,296,33,False,False,True,True,Low Activity Leisure
400795,5,0.2,21.2,106,2.65,2023-07-12 16:49:34.000,1,1,0.2,3299.51,3299.51,659.9,280 days 19:10:26,16.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,3941.0,296,31,True,False,True,True,Low Activity Leisure
401021,5,0.2,11.8,59,1.48,2023-05-12 21:41:08.000,1,1,0.2,1035.0,1035.0,207.0,17 days 06:58:08,5.0,,,1.0,5.0,0.0,0.0,0.0,0.0,1.0,,295,32,True,False,True,True,Low Activity Leisure
